entry_date,exit_date,entry_day_of_week,direction,entry_price,exit_price,entry_prediction,entry_signal_strength,entry_atr,net_return_pct,outcome,exit_reason,holding_days,signal_strength_quartile
2022-12-29 22:00:00+00:00,2023-01-01 22:00:00+00:00,3,LONG,1.06616,1.06638,-0.00025952017,0.000138105753576383,0.00820642857142855,0.000634801530737316,WIN,TIME_EXIT,1,Q3
2023-01-01 22:00:00+00:00,2023-01-02 22:00:00+00:00,6,LONG,1.06999,1.068064018,-0.0002464407,0.00015118521871045233,0.00809428571428569,-0.19999999999999413,LOSS,STOP_LOSS,1,Q3
2023-01-02 22:00:00+00:00,2023-01-03 22:00:00+00:00,0,LONG,1.06675,1.06482985,-0.0002702395,0.0001273864053655416,0.008226428571428539,-0.20000000000001125,LOSS,STOP_LOSS,1,Q3
2023-01-03 22:00:00+00:00,2023-01-04 22:00:00+00:00,1,LONG,1.05478,1.052881396,-0.00025968993,0.00013793599093332888,0.008358571428571406,-0.19999999999999718,LOSS,STOP_LOSS,1,Q3
2023-01-04 22:00:00+00:00,2023-01-05 22:00:00+00:00,2,LONG,1.06039,1.058481298,-0.00024487945,0.00015274646459147336,0.008164285714285688,-0.1999999999999933,LOSS,STOP_LOSS,1,Q3
2023-01-05 22:00:00+00:00,2023-01-08 22:00:00+00:00,3,LONG,1.0521,1.073142,-0.0002961537,0.00010147220920771362,0.00878142857142856,1.9800000000000004,WIN,TAKE_PROFIT,1,Q2
2023-01-08 22:00:00+00:00,2023-01-09 22:00:00+00:00,6,LONG,1.0642,1.07342,-0.00023283472,0.00016479120124131443,0.009062857142857119,0.8463785002819024,WIN,TIME_EXIT,1,Q3
2023-01-09 22:00:00+00:00,2023-01-10 22:00:00+00:00,0,LONG,1.07323,1.07579,-0.00027869554,0.00011893037473782899,0.008831428571428537,0.21853228105812528,WIN,TIME_EXIT,1,Q2
2023-01-10 22:00:00+00:00,2023-01-11 22:00:00+00:00,1,LONG,1.07346,1.08514,-0.00020436042,0.00019326550129335375,0.008801428571428531,1.0680703519460353,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-01-11 22:00:00+00:00,2023-01-12 22:00:00+00:00,2,LONG,1.07566,1.08324,-0.00021484403,0.00018278189410921188,0.009161428571428527,0.6846836360931818,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-01-12 22:00:00+00:00,2023-01-15 22:00:00+00:00,3,LONG,1.08487,1.082917234,-0.00021917211,0.0001784538052743301,0.009455714285714234,-0.20000000000000462,LOSS,STOP_LOSS,1,Q3
2023-01-15 22:00:00+00:00,2023-01-16 22:00:00+00:00,6,LONG,1.08311,1.081160402,-0.00023343528,0.00016419064369983973,0.00956071428571424,-0.19999999999999457,LOSS,STOP_LOSS,1,Q3
2023-01-16 22:00:00+00:00,2023-01-17 22:00:00+00:00,0,LONG,1.0822,1.08025204,-0.00018505499,0.0002125709305983037,0.009754999999999958,-0.20000000000000756,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-01-17 22:00:00+00:00,2023-01-18 22:00:00+00:00,1,LONG,1.07904,1.08312,-0.00020044911,0.00019717680872417988,0.010044285714285681,0.35811387900356645,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-01-18 22:00:00+00:00,2023-01-19 22:00:00+00:00,2,LONG,1.07904,1.08555,-0.00025912395,0.00013850197312422098,0.009923571428571412,0.5833140569395032,WIN,TIME_EXIT,1,Q3
2023-01-19 22:00:00+00:00,2023-01-22 22:00:00+00:00,3,LONG,1.0832,1.08718,-0.00021072553,0.0001869003917090595,0.0099092857142857,0.34742983751847256,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-01-22 22:00:00+00:00,2023-01-23 22:00:00+00:00,6,LONG,1.0865,1.0845443,-0.00019372029,0.00020390562887769194,0.009314999999999993,-0.20000000000001064,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-01-23 22:00:00+00:00,2023-01-24 22:00:00+00:00,0,LONG,1.08718,1.09152,-0.00013798058,0.00025964534317608924,0.009088571428571415,0.37919792490664017,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-01-24 22:00:00+00:00,2023-01-25 22:00:00+00:00,1,LONG,1.08866,1.086700412,-0.00019883298,0.0001987929444294423,0.008729285714285709,-0.2000000000000062,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-01-25 22:00:00+00:00,2023-01-26 22:00:00+00:00,2,LONG,1.09168,1.089714976,-0.00018222435,0.0002154015691485256,0.008115714285714273,-0.19999999999999835,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-01-26 22:00:00+00:00,2023-01-29 22:00:00+00:00,3,LONG,1.08916,1.087199512,-0.00018451827,0.00021310764888767155,0.007694999999999992,-0.1999999999999933,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-01-29 22:00:00+00:00,2023-01-30 22:00:00+00:00,6,LONG,1.08646,1.084504372,-0.00019260233,0.00020502359431702645,0.007890000000000017,-0.1999999999999937,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-01-30 22:00:00+00:00,2023-01-31 22:00:00+00:00,0,LONG,1.08494,1.09896,-0.00021915922,0.00017846669827122243,0.008046428571428597,1.272237358747942,WIN,TIME_EXIT,1,Q3
2023-01-31 22:00:00+00:00,2023-02-01 22:00:00+00:00,1,LONG,1.08642,1.09098,-0.0001756731,0.0002219528122805059,0.0081364285714286,0.39972717733474344,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-02-01 22:00:00+00:00,2023-02-02 22:00:00+00:00,2,LONG,1.09886,1.096882052,-0.00011182674,0.00028579918027389796,0.00856500000000003,-0.1999999999999956,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-02-02 22:00:00+00:00,2023-02-05 22:00:00+00:00,3,LONG,1.09096,1.088996272,-0.00016269743,0.00023492849315516652,0.009099285714285739,-0.19999999999999982,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-02-05 22:00:00+00:00,2023-02-06 22:00:00+00:00,6,LONG,1.07843,1.076488826,-0.00019852146,0.00019910445727873595,0.009060714285714295,-0.1999999999999939,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-02-06 22:00:00+00:00,2023-02-07 22:00:00+00:00,0,LONG,1.07276,1.07143,-0.0002269873,0.00017063862644135954,0.00889,-0.14397926842908304,LOSS,TIME_EXIT,1,Q3
2023-02-07 22:00:00+00:00,2023-02-08 22:00:00+00:00,1,LONG,1.07241,1.0739,-0.00017987982,0.00021774610097054394,0.008844285714285702,0.11893939817793485,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-02-08 22:00:00+00:00,2023-02-09 22:00:00+00:00,2,LONG,1.07126,1.069331732,-0.00020073785,0.00019688806962221862,0.009023571428571417,-0.20000000000001134,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-02-09 22:00:00+00:00,2023-02-12 22:00:00+00:00,3,LONG,1.07383,1.071897106,-0.00025818482,0.00013944109552539887,0.00906499999999999,-0.20000000000000687,LOSS,STOP_LOSS,1,Q3
2023-02-12 22:00:00+00:00,2023-02-13 22:00:00+00:00,6,LONG,1.06834,1.07357,-0.00020736345,0.00019026246620342137,0.009147142857142845,0.46954452702321786,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-02-13 22:00:00+00:00,2023-02-14 22:00:00+00:00,0,LONG,1.07223,1.070299986,-0.00022033039,0.000177295531029813,0.009372857142857119,-0.2000000000000033,LOSS,STOP_LOSS,1,Q3
2023-02-14 22:00:00+00:00,2023-02-15 22:00:00+00:00,1,LONG,1.07376,1.071827232,-0.00021854986,0.0001790760597214103,0.009409285714285691,-0.20000000000000787,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-02-15 22:00:00+00:00,2023-02-16 22:00:00+00:00,2,LONG,1.06893,1.067005926,-0.00028206455,0.0001155613735318184,0.00944999999999999,-0.1999999999999946,LOSS,STOP_LOSS,1,Q2
2023-02-16 22:00:00+00:00,2023-02-19 22:00:00+00:00,3,LONG,1.06726,1.06844,-0.00029653055,0.00010109537281095983,0.009529285714285685,0.09056349905364754,WIN,TIME_EXIT,1,Q2
2023-02-19 22:00:00+00:00,2023-02-20 22:00:00+00:00,6,LONG,1.06878,1.066856196,-0.00026448033,0.00013314558775164188,0.009257142857142821,-0.2000000000000027,LOSS,STOP_LOSS,1,Q3
2023-02-20 22:00:00+00:00,2023-02-21 22:00:00+00:00,0,LONG,1.06852,1.066596664,-0.00025706284,0.0001405630772933364,0.008627142857142818,-0.1999999999999946,LOSS,STOP_LOSS,1,Q3
2023-02-21 22:00:00+00:00,2023-02-22 22:00:00+00:00,1,LONG,1.0649,1.06298318,-0.00026955619,0.00012806973420083524,0.008037142857142823,-0.19999999999999343,LOSS,STOP_LOSS,1,Q3
2023-02-22 22:00:00+00:00,2023-02-23 22:00:00+00:00,2,LONG,1.06059,1.058680938,-0.0002596494,0.0001379765325691551,0.007345714285714257,-0.19999999999999638,LOSS,STOP_LOSS,1,Q3
2023-02-23 22:00:00+00:00,2023-02-26 22:00:00+00:00,3,LONG,1.0593,1.0573932599999998,-0.00028655928,0.00011106663616374137,0.0072628571428571265,-0.20000000000001217,LOSS,STOP_LOSS,1,Q2
2023-02-26 22:00:00+00:00,2023-02-27 22:00:00+00:00,6,LONG,1.05484,1.05753,-0.00029411016,0.00010351576376706363,0.007189285714285708,0.23501497857495748,WIN,TIME_EXIT,1,Q2
2023-02-27 22:00:00+00:00,2023-02-28 22:00:00+00:00,0,LONG,1.0606,1.0586909199999999,-0.0002719753,0.00012565062381327154,0.007330714285714286,-0.20000000000001114,LOSS,STOP_LOSS,1,Q3
2023-02-28 22:00:00+00:00,2023-03-01 22:00:00+00:00,1,LONG,1.05764,1.05969,-0.00027037563,0.00012725028675049545,0.007648571428571433,0.1738277674823293,WIN,TIME_EXIT,1,Q3
2023-03-01 22:00:00+00:00,2023-03-02 22:00:00+00:00,2,LONG,1.0669,1.06497958,-0.0002414182,0.00015620772494003178,0.007718571428571416,-0.20000000000000315,LOSS,STOP_LOSS,1,Q3
2023-03-02 22:00:00+00:00,2023-03-05 22:00:00+00:00,3,LONG,1.0599,1.06831,-0.00025602814,0.0001415977766737342,0.007547857142857138,0.7734710821775665,WIN,TIME_EXIT,1,Q3
2023-03-05 22:00:00+00:00,2023-03-06 22:00:00+00:00,6,LONG,1.06273,1.060817086,-0.00021226968,0.0001853562443284318,0.007364285714285712,-0.2000000000000041,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-03-06 22:00:00+00:00,2023-03-07 22:00:00+00:00,0,LONG,1.06777,1.0658480140000002,-0.0002152728,0.00018235312192700805,0.007825000000000002,-0.19999999999999352,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-03-07 22:00:00+00:00,2023-03-08 22:00:00+00:00,1,LONG,1.0549,1.05822,-0.00024702447,0.00015060145407915117,0.007692142857142846,0.2947217745757882,WIN,TIME_EXIT,1,Q3
2023-03-08 22:00:00+00:00,2023-03-09 22:00:00+00:00,2,LONG,1.05462,1.06386,-0.0002659126,0.0001317133300472051,0.007460714285714281,0.8561449621664805,WIN,TIME_EXIT,1,Q3
2023-03-09 22:00:00+00:00,2023-03-12 21:00:00+00:00,3,LONG,1.058,1.07316,-0.00025224473,0.00014538118732161821,0.00812071428571429,1.412892249527395,WIN,TIME_EXIT,1,Q3
2023-03-12 21:00:00+00:00,2023-03-13 21:00:00+00:00,6,LONG,1.06824,1.07333,-0.00022762951,0.00016999640676658602,0.008471428571428574,0.45648468508947576,WIN,TIME_EXIT,1,Q3
2023-03-13 21:00:00+00:00,2023-03-14 21:00:00+00:00,0,LONG,1.07278,1.070848996,-0.00021811936,0.0001795065635815263,0.008511428571428567,-0.2000000000000013,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-03-14 21:00:00+00:00,2023-03-15 21:00:00+00:00,1,LONG,1.07382,1.071887124,-0.00018704362,0.00021058229496702553,0.009890714285714293,-0.19999999999999224,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-03-15 21:00:00+00:00,2023-03-16 21:00:00+00:00,2,LONG,1.0576,1.06656,-0.00023544456,0.00016218135890085252,0.009937142857142867,0.8272012102874297,WIN,TIME_EXIT,1,Q3
2023-03-16 21:00:00+00:00,2023-03-19 21:00:00+00:00,3,LONG,1.06089,1.07238,-0.00017067713,0.00022694879036862405,0.009866428571428578,1.063052908407092,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-03-19 21:00:00+00:00,2023-03-20 21:00:00+00:00,6,LONG,1.0689,1.07694,-0.00021444203,0.0001831838907673955,0.010068571428571442,0.7321751333146269,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-03-20 21:00:00+00:00,2023-03-21 21:00:00+00:00,0,LONG,1.07202,1.08561,-0.00019798221,0.00019914529286324978,0.009771428571428573,1.24770022947333,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-03-21 21:00:00+00:00,2023-03-22 21:00:00+00:00,1,LONG,1.07676,1.0832,-0.000115094794,0.00028147451928816735,0.010177857142857159,0.5780905680002973,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-03-22 21:00:00+00:00,2023-03-23 21:00:00+00:00,2,LONG,1.0858,1.08384556,-0.00014792198,0.0002486473339376971,0.010571428571428596,-0.20000000000000015,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-03-23 21:00:00+00:00,2023-03-26 21:00:00+00:00,3,LONG,1.08334,1.081389988,-0.00018039868,0.0002135182212805375,0.010952857142857162,-0.2000000000000001,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-03-26 21:00:00+00:00,2023-03-27 21:00:00+00:00,6,LONG,1.0775,1.08454,-0.00015103027,0.00024036279239226133,0.010285714285714296,0.633364269141546,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-03-27 21:00:00+00:00,2023-03-28 21:00:00+00:00,0,LONG,1.0797,1.08453,-0.00012683608,0.00026423650502692907,0.010311428571428591,0.4273464851347494,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-03-28 21:00:00+00:00,2023-03-29 21:00:00+00:00,1,LONG,1.08446,1.082507972,-0.00013420229,0.0002554688259260729,0.010317142857142882,-0.2000000000000046,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-03-29 21:00:00+00:00,2023-03-30 21:00:00+00:00,2,LONG,1.0844,1.08422,-0.00016130674,0.00022836437041405587,0.010144285714285732,-0.036599040944307354,LOSS,TIME_EXIT,1,Q4 (Strongest)
2023-03-30 21:00:00+00:00,2023-04-02 21:00:00+00:00,3,LONG,1.09059,1.088626938,-0.00014092778,0.0002487433381611481,0.009994285714285749,-0.19999999999999632,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-04-02 21:00:00+00:00,2023-04-03 21:00:00+00:00,6,LONG,1.08416,1.09566,-0.0001214178,0.00026563045132206754,0.010407142857142917,1.0407290436835952,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-04-03 21:00:00+00:00,2023-04-04 21:00:00+00:00,0,LONG,1.09042,1.09076,-0.00016053388,0.0002265143720433116,0.009312142857142911,0.01118064598961932,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-04-04 21:00:00+00:00,2023-04-05 21:00:00+00:00,1,LONG,1.09518,1.093208676,-0.000148258,0.00023879025131464006,0.009270714285714323,-0.2000000000000098,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-04-05 21:00:00+00:00,2023-04-06 21:00:00+00:00,2,LONG,1.0904,1.08843728,-0.00017323552,0.00020865159574896092,0.009098571428571465,-0.20000000000000773,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-04-06 21:00:00+00:00,2023-04-09 21:00:00+00:00,3,LONG,1.09219,1.090224058,-0.00016167351,0.00022021360171493138,0.00872857142857145,-0.19999999999999984,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-04-09 21:00:00+00:00,2023-04-10 21:00:00+00:00,6,LONG,1.09026,1.088297532,-0.00011297962,0.0002645786476205103,0.008738571428571453,-0.20000000000000973,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-04-10 21:00:00+00:00,2023-04-11 21:00:00+00:00,0,LONG,1.08627,1.09904,-0.00015024607,0.0002262715244432911,0.008139285714285729,1.1555824979056724,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-04-11 21:00:00+00:00,2023-04-12 21:00:00+00:00,1,LONG,1.09124,1.10472,-0.00016753582,0.00019444379489868868,0.008024285714285722,1.215291961438358,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-04-12 21:00:00+00:00,2023-04-13 21:00:00+00:00,2,LONG,1.09912,1.09944,-0.00012179795,0.00022331328043946993,0.00777785714285717,0.009114200451258814,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-04-13 21:00:00+00:00,2023-04-16 21:00:00+00:00,3,LONG,1.10465,1.1026616299999998,-0.000107286,0.0002348437742330134,0.008123571428571452,-0.2000000000000066,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-04-16 21:00:00+00:00,2023-04-17 21:00:00+00:00,6,LONG,1.09901,1.097031782,-0.00013926347,0.00019804766925517469,0.008391428571428605,-0.2000000000000079,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-04-17 21:00:00+00:00,2023-04-18 21:00:00+00:00,0,LONG,1.0925,1.09561,-0.00010752506,0.0002218583528883755,0.008439285714285745,0.2646681922196747,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-04-18 21:00:00+00:00,2023-04-19 21:00:00+00:00,1,LONG,1.0972,1.0952250399999999,-0.00012696278,0.000197407107334584,0.008183571428571448,-0.20000000000000737,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-04-19 21:00:00+00:00,2023-04-20 21:00:00+00:00,2,LONG,1.09552,1.09893,-0.0001135177,0.00020783711865078657,0.007949285714285723,0.29126770848546013,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-04-20 21:00:00+00:00,2023-04-23 21:00:00+00:00,3,LONG,1.0968,1.10458,-0.000113127666,0.00020259131561033427,0.007431428571428565,0.689336250911734,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-04-23 21:00:00+00:00,2023-04-24 21:00:00+00:00,6,LONG,1.099,1.0970218,-0.00012589549,0.00018482877872884275,0.0073857142857142654,-0.19999999999999363,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-04-24 21:00:00+00:00,2023-04-25 21:00:00+00:00,0,LONG,1.10461,1.102621702,-0.00013550867,0.00017351480841170996,0.00755785714285714,-0.20000000000000998,LOSS,STOP_LOSS,1,Q3
2023-04-25 21:00:00+00:00,2023-04-26 21:00:00+00:00,1,LONG,1.09724,1.1029,-8.454867e-05,0.00022382363764336335,0.008086428571428574,0.49583974335605685,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-04-26 21:00:00+00:00,2023-04-27 21:00:00+00:00,2,LONG,1.10425,1.10226235,-8.608123e-05,0.00021658524347003546,0.008254999999999997,-0.20000000000000068,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-04-27 21:00:00+00:00,2023-04-30 21:00:00+00:00,3,LONG,1.1025,1.1005155,-7.826088e-05,0.00021808878838783127,0.008229285714285717,-0.20000000000000503,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-04-30 21:00:00+00:00,2023-05-01 21:00:00+00:00,6,LONG,1.10207,1.1000862740000001,-7.2316885e-05,0.00022315667563816533,0.00824357142857143,-0.19999999999999668,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-05-01 21:00:00+00:00,2023-05-02 21:00:00+00:00,0,LONG,1.09738,1.10608,-6.658955e-05,0.00022802459716331214,0.008074285714285716,0.7727973901474356,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-05-02 21:00:00+00:00,2023-05-03 21:00:00+00:00,1,LONG,1.10038,1.10132,-3.629184e-05,0.0002580113346630242,0.008080714285714266,0.06542503498792808,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-05-03 21:00:00+00:00,2023-05-04 21:00:00+00:00,2,LONG,1.10589,1.103899398,-9.9814715e-05,0.00019067102170083666,0.00809571428571427,-0.2000000000000007,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-05-04 21:00:00+00:00,2023-05-07 21:00:00+00:00,3,LONG,1.10128,1.1004,-6.0923478e-05,0.00022347833175444975,0.008027857142857111,-0.0999070172889721,LOSS,TIME_EXIT,1,Q4 (Strongest)
2023-05-07 21:00:00+00:00,2023-05-08 21:00:00+00:00,6,LONG,1.10231,1.100325842,-5.1327293e-05,0.0002291739716019947,0.007977857142857116,-0.1999999999999962,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-05-08 21:00:00+00:00,2023-05-09 21:00:00+00:00,0,LONG,1.10037,1.098389334,-4.8962345e-05,0.00022979152578045614,0.007958571428571417,-0.20000000000001186,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-05-09 21:00:00+00:00,2023-05-10 21:00:00+00:00,1,LONG,1.0963,1.0943266600000001,-5.0705066e-06,0.0002728950441451161,0.008024285714285706,-0.19999999999999402,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-05-10 21:00:00+00:00,2023-05-11 21:00:00+00:00,2,LONG,1.09812,1.0961433839999999,-8.114013e-06,0.00026656498506781644,0.008324999999999996,-0.20000000000000887,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-05-11 21:00:00+00:00,2023-05-14 21:00:00+00:00,3,LONG,1.09158,1.089615156,-3.8653063e-05,0.00023255439460626801,0.008349285714285726,-0.19999999999999685,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-05-14 21:00:00+00:00,2023-05-15 21:00:00+00:00,6,LONG,1.08553,1.0862,-8.552064e-05,0.00018478965765098107,0.007937857142857139,0.041721002643865066,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-05-15 21:00:00+00:00,2023-05-16 21:00:00+00:00,0,LONG,1.08752,1.0855624640000001,-3.9763203e-05,0.00023025329661322756,0.0073849999999999905,-0.1999999999999932,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-05-16 21:00:00+00:00,2023-05-17 21:00:00+00:00,1,LONG,1.08636,1.084404552,-7.5923024e-05,0.00019374689290998506,0.007329999999999995,-0.1999999999999922,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-05-17 21:00:00+00:00,2023-05-18 21:00:00+00:00,2,LONG,1.08407,1.0821186740000002,-0.00010605289,0.00016275111876893787,0.007353571428571419,-0.1999999999999926,LOSS,STOP_LOSS,1,Q3
2023-05-18 21:00:00+00:00,2023-05-21 21:00:00+00:00,3,LONG,1.07701,1.0813,-0.00013688076,0.0001301116426475346,0.007335714285714271,0.37832499233989514,WIN,TIME_EXIT,1,Q3
2023-05-21 21:00:00+00:00,2023-05-22 21:00:00+00:00,6,LONG,1.08078,1.078834596,-0.00010066659,0.00016498110169777647,0.0071214285714285485,-0.19999999999999848,LOSS,STOP_LOSS,1,Q3
2023-05-22 21:00:00+00:00,2023-05-23 21:00:00+00:00,0,LONG,1.08121,1.079263822,-7.176098e-05,0.0001931771548697725,0.006895714285714275,-0.20000000000000703,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-05-23 21:00:00+00:00,2023-05-24 21:00:00+00:00,1,LONG,1.07721,1.075271022,-0.00013273087,0.00012945006717927752,0.006521428571428567,-0.20000000000000845,LOSS,STOP_LOSS,1,Q3
2023-05-24 21:00:00+00:00,2023-05-25 21:00:00+00:00,2,LONG,1.0751,1.07316482,-0.00012307795,0.00013659252319484947,0.006296428571428584,-0.20000000000000337,LOSS,STOP_LOSS,1,Q3
2023-05-25 21:00:00+00:00,2023-05-28 21:00:00+00:00,3,LONG,1.07264,1.070709248,-0.00011969486,0.00013989250292070212,0.006320000000000008,-0.20000000000000331,LOSS,STOP_LOSS,1,Q3
2023-05-28 21:00:00+00:00,2023-05-29 21:00:00+00:00,6,LONG,1.07223,1.070299986,-0.00014007602,0.00011925395752768962,0.0061328571428571465,-0.2000000000000033,LOSS,STOP_LOSS,1,Q2
2023-05-29 21:00:00+00:00,2023-05-30 21:00:00+00:00,0,LONG,1.07118,1.069251876,-7.742307e-05,0.00018125009548384695,0.006195714285714289,-0.1999999999999977,LOSS,STOP_LOSS,1,Q4 (Strongest)
2023-05-30 21:00:00+00:00,2023-05-31 21:00:00+00:00,1,LONG,1.0729,1.0709687799999998,-0.00011478063,0.00014286564022768288,0.006214285714285712,-0.2000000000000114,LOSS,STOP_LOSS,1,Q3
2023-05-31 21:00:00+00:00,2023-06-01 21:00:00+00:00,2,LONG,1.06854,1.07078,-0.000108411965,0.000148154221533332,0.0063507142857142885,0.18963183409137888,WIN,TIME_EXIT,1,Q3
2023-06-01 21:00:00+00:00,2023-06-04 21:00:00+00:00,3,LONG,1.07643,1.074492426,-9.449296e-05,0.000160612094332464,0.006554285714285735,-0.2000000000000049,LOSS,STOP_LOSS,1,Q3
2023-06-04 21:00:00+00:00,2023-06-05 21:00:00+00:00,6,LONG,1.07086,1.0689324519999999,-0.000104668936,0.00014854316104901956,0.006540000000000022,-0.20000000000000528,LOSS,STOP_LOSS,1,Q3
2023-06-05 21:00:00+00:00,2023-06-06 21:00:00+00:00,0,LONG,1.07161,1.0696811019999999,-0.00014308274,0.00010665626439731568,0.006556428571428606,-0.2000000000000063,LOSS,STOP_LOSS,1,Q2
2023-06-06 21:00:00+00:00,2023-06-07 21:00:00+00:00,1,LONG,1.06936,1.07828,-0.000118789816,0.00012795444228686393,0.006454285714285746,0.8141437869379644,WIN,TIME_EXIT,1,Q3
2023-06-07 21:00:00+00:00,2023-06-08 21:00:00+00:00,2,LONG,1.06992,1.07496,-9.0692476e-05,0.00015561854263069109,0.0066135714285714565,0.4510632570659426,WIN,TIME_EXIT,1,Q3
2023-06-08 21:00:00+00:00,2023-06-11 21:00:00+00:00,3,LONG,1.07838,1.0764389159999999,-9.3963885e-05,0.00015158692898694428,0.006660714285714321,-0.20000000000000348,LOSS,STOP_LOSS,1,Q3
2023-06-11 21:00:00+00:00,2023-06-12 21:00:00+00:00,6,LONG,1.07492,1.07933,-0.00014505774,9.816030971705912e-05,0.006637142857142897,0.39026308934616555,WIN,TIME_EXIT,1,Q2
2023-06-12 21:00:00+00:00,2023-06-13 21:00:00+00:00,0,LONG,1.07572,1.08316,-0.00012906846,0.00010948239068966356,0.006744285714285758,0.6716297921392083,WIN,TIME_EXIT,1,Q2
2023-06-13 21:00:00+00:00,2023-06-14 21:00:00+00:00,1,LONG,1.07954,1.09455,-0.00011674391,0.00011773619247833266,0.0070350000000000456,1.3704070252144402,WIN,TIME_EXIT,1,Q2
2023-06-14 21:00:00+00:00,2023-06-15 21:00:00+00:00,2,LONG,1.0832,1.09416,-6.9414775e-05,0.00016373223334085197,0.007691428571428619,0.9918168389955762,WIN,TIME_EXIT,1,Q3
2023-06-15 21:00:00+00:00,2023-06-18 21:00:00+00:00,3,LONG,1.09444,1.092470008,-0.00010338221,0.00012695400771917773,0.00779785714285719,-0.20000000000000284,LOSS,STOP_LOSS,1,Q3
2023-06-18 21:00:00+00:00,2023-06-19 21:00:00+00:00,6,LONG,1.09422,1.0922504039999998,-9.7558914e-05,0.00012976233352674172,0.007547142857142911,-0.20000000000001178,LOSS,STOP_LOSS,1,Q3
2023-06-19 21:00:00+00:00,2023-06-20 21:00:00+00:00,0,LONG,1.09226,1.09866,-7.9369136e-05,0.00014694826124468817,0.007214285714285761,0.5659410763005109,WIN,TIME_EXIT,1,Q3
2023-06-20 21:00:00+00:00,2023-06-21 21:00:00+00:00,1,LONG,1.09164,1.09558,-3.418683e-05,0.0001888794294791296,0.0070592857142857445,0.3409248470191688,WIN,TIME_EXIT,1,Q4 (Strongest)
2023-06-21 21:00:00+00:00,2023-06-22 21:00:00+00:00,2,LONG,1.09866,1.096682412,-1.981146e-05,0.00019996295734017622,0.006985714285714294,-0.19999999999999263,LOSS,STOP_LOSS,1,Q4 (Strongest)
